Comunidad,Provincia,Población,Latitude,Longitude,Altitud,Habitantes,Hombres,Mujeres,geometry,Region,Town,CENSO DE HEMBRAS REPRODUCTORAS MAYORES DE 24 MESES,CENSO DE ANIMALES EN CEBADEROS,TotAnimals
Castilla León,Salamanca,Paradinas de San Juan,40.98353,-5.1533120000000014,852.3538,462,280,221,POINT (-5.153312000000001 40.98353),PEÑARANDA DE BRACAMONTE,PARADINAS DE SAN JUAN,1196.0,739.0,1935.0
Castilla León,Salamanca,Pastores,40.51513,-6.509323,769.4645,59,37,31,POINT (-6.509323 40.51513),CIUDAD RODRIGO,PASTORES,207.0,0.0,207.0
Castilla León,Salamanca,Payo (El),40.2875,-6.726483999999999,924.1714,400,194,211,POINT (-6.726483999999999 40.2875),CIUDAD RODRIGO,PAYO (EL),592.0,166.0,758.0
Castilla León,Salamanca,Pedraza de Alba,40.75438,-5.375294,896.6031,257,135,124,POINT (-5.375294 40.75438),ALBA DE TORMES,PEDRAZA DE ALBA,330.0,787.0,1117.0
Castilla León,Salamanca,Pedrosillo de Alba,40.82254,-5.395449,837.5592,162,95,83,POINT (-5.395449 40.82254),ALBA DE TORMES,PEDROSILLO DE ALBA,406.0,715.0,1121.0
Castilla León,Salamanca,Pedrosillo de los Aires,40.71452,-5.705029,956.5556,389,214,173,POINT (-5.705029 40.71452),ALBA DE TORMES,PEDROSILLO DE LOS AIRES,2975.0,410.0,3385.0
Castilla León,Salamanca,Pedrosillo el Ralo,41.06291,-5.549843,815.6058,127,69,68,POINT (-5.549843 41.06291),SALAMANCA,PEDROSILLO EL RALO,0.0,0.0,0.0
Castilla León,Salamanca,Pedroso de la Armuña (El),41.08026,-5.399736,826.4706,255,128,132,POINT (-5.399736 41.08026),SALAMANCA,PEDROSO DE LA ARMUNA (EL),105.0,152.0,257.0
Castilla León,Salamanca,Pelabravo,40.93669000000001,-5.5781269999999985,815.6241,1039,489,470,POINT (-5.578126999999999 40.93669000000001),SALAMANCA,PELABRAVO,69.0,599.0,668.0
Castilla León,Salamanca,Pelarrodríguez,40.88746,-6.212831,756.4791,188,106,78,POINT (-6.212831 40.88746),LA FUENTE DE SAN ESTEBAN,PELARRODRIGUEZ,976.0,341.0,1317.0
Castilla León,Salamanca,Pelayos,40.64911,-5.574761,935.5426,116,64,56,POINT (-5.574761 40.64911),ALBA DE TORMES,PELAYOS,879.0,6.0,885.0
Castilla León,Salamanca,Peña (La),41.1749,-6.519328,698.4894,124,66,75,POINT (-6.519328 41.1749),VITIGUDINO,PENA (LA),627.0,0.0,627.0
Castilla León,Salamanca,Peñacaballera,40.34411,-5.860608,874.3146,162,82,89,POINT (-5.860608 40.34411),LA SIERRA,PENACABALLERA,35.0,1.0,36.0
Castilla León,Salamanca,Peñaparda,40.32071,-6.670239,863.9899,394,217,201,POINT (-6.670239 40.32071),CIUDAD RODRIGO,PENAPARDA,790.0,0.0,790.0
Castilla León,Salamanca,Peñaranda de Bracamonte,40.90394000000001,-5.202896,899.5543,6768,3355,3414,POINT (-5.202896 40.90394000000001),PEÑARANDA DE BRACAMONTE,PENARANDA DE BRACAMONTE,0.0,86.0,86.0
Castilla León,Salamanca,Peñarandilla,40.88219,-5.3920900000000005,821.0045,231,129,110,POINT (-5.39209 40.88219),ALBA DE TORMES,PENARANDILLA,0.0,0.0,0.0
Castilla León,Salamanca,Peralejos de Abajo,41.00555,-6.364386,773.447,170,97,86,POINT (-6.364386 41.00555),VITIGUDINO,PERALEJOS DE ABAJO,910.0,492.0,1402.0
Castilla León,Salamanca,Peralejos de Arriba,41.00661,-6.333561,788.0662,49,31,19,POINT (-6.333561 41.00660999999999),VITIGUDINO,PERALEJOS DE ARRIBA,763.0,217.0,980.0
Castilla León,Salamanca,Pereña de la Ribera,41.24044,-6.523911,698.2541,428,213,193,POINT (-6.523911 41.24044),VITIGUDINO,PERENA DE LA RIBERA,0.0,0.0,0.0
Castilla León,Salamanca,Peromingo,40.46433,-5.772683,791.4692,146,70,80,POINT (-5.772683 40.46433),LA SIERRA,PEROMINGO,351.0,2.0,353.0
Castilla León,Salamanca,Pinedas,40.44534,-5.960092,790.9607,128,82,69,POINT (-5.960092 40.44534),LA SIERRA,PINEDAS,209.0,0.0,209.0
Castilla León,Salamanca,Pino de Tormes (El),41.03981,-5.792688,761.6423,161,82,73,POINT (-5.792688 41.03981),SALAMANCA,PINO DE TORMES (EL),370.0,116.0,486.0
Castilla León,Salamanca,Pitiegua,41.06145,-5.467937999999998,846.9292,210,120,98,POINT (-5.467937999999999 41.06145),SALAMANCA,PITIEGUA,0.0,0.0,0.0
Castilla León,Salamanca,Pizarral,40.61612,-5.6528220000000005,908.2397,69,42,38,POINT (-5.652822 40.61612),ALBA DE TORMES,PIZARRAL,845.0,610.0,1455.0
Castilla León,Salamanca,Poveda de las Cintas,41.04737,-5.2622019999999985,807.0439,259,153,121,POINT (-5.262201999999999 41.04737),PEÑARANDA DE BRACAMONTE,POVEDA DE LAS CINTAS,0.0,0.0,0.0
Castilla León,Salamanca,Pozos de Hinojo,40.91237,-6.411281,735.0233,57,31,29,POINT (-6.411281 40.91237),VITIGUDINO,POZOS DE HINOJO,2109.0,301.0,2410.0
Castilla León,Salamanca,Puebla de Azaba,40.44751,-6.7477589999999985,665.5089,231,114,102,POINT (-6.747758999999999 40.44751),CIUDAD RODRIGO,PUEBLA DE AZABA,1110.0,36.0,1146.0
Castilla León,Salamanca,Puebla de San Medel,40.51145,-5.736328,967.3432,47,26,20,POINT (-5.736328 40.51145),LA SIERRA,PUEBLA DE SAN MEDEL,358.0,1.0,359.0
Castilla León,Salamanca,Puebla de Yeltes,40.62649,-6.18216,881.7862,180,98,85,POINT (-6.18216 40.62649),LA FUENTE DE SAN ESTEBAN,PUEBLA DE YELTES,304.0,1.0,305.0
Castilla León,Salamanca,Puente del Congosto,40.48934000000001,-5.526989,941.1274,257,147,126,POINT (-5.526989 40.48934000000001),LA SIERRA,PUENTE DEL CONGOSTO,582.0,13.0,595.0
Castilla León,Salamanca,Puertas,41.0968,-6.287927,784.341,81,46,37,POINT (-6.287927 41.0968),VITIGUDINO,PUERTAS,2488.0,273.0,2761.0
Castilla León,Salamanca,Puerto de Béjar,40.35133,-5.8375650000000014,929.1489,400,194,201,POINT (-5.837565000000001 40.35133),LA SIERRA,PUERTO DE BEJAR,187.0,0.0,187.0
Castilla León,Salamanca,Puerto Seguro,40.82635,-6.7610160000000015,641.8528,77,46,40,POINT (-6.761016000000001 40.82635),CIUDAD RODRIGO,PUERTO SEGURO,410.0,0.0,410.0
Castilla León,Salamanca,Rágama,40.99702,-5.127748,847.4322,251,131,125,POINT (-5.127748 40.99702),PEÑARANDA DE BRACAMONTE,RAGAMA,109.0,0.0,109.0
Castilla León,Salamanca,Redonda (La),40.90878,-6.749234,669.5419,88,52,42,POINT (-6.749234 40.90878),VITIGUDINO,REDONDA (LA),363.0,0.0,363.0
Castilla León,Salamanca,Retortillo,40.80169,-6.359767,735.7136,235,115,131,POINT (-6.359767 40.80169),LA FUENTE DE SAN ESTEBAN,RETORTILLO,2526.0,374.0,2900.0
Castilla León,Salamanca,Rinconada de la Sierra (La),40.61167,-6.020796,1000.196,119,83,68,POINT (-6.020796 40.61167),LA SIERRA,RINCONADA DE LA SIERRA (LA),429.0,15.0,444.0
Castilla León,Salamanca,Robleda,40.38509000000001,-6.608461,837.2068,533,268,253,POINT (-6.608461 40.38509000000001),CIUDAD RODRIGO,ROBLEDA,2069.0,21.0,2090.0
Castilla León,Salamanca,Robliza de Cojos,40.86742,-5.977132,818.6881,240,121,112,POINT (-5.977132 40.86742),LA FUENTE DE SAN ESTEBAN,ROBLIZA DE COJOS,765.0,650.0,1415.0
Castilla León,Salamanca,Rollán,40.96346,-5.9156010000000006,802.2749,439,251,233,POINT (-5.915601000000001 40.96346),LEDESMA,ROLLAN,624.0,211.0,835.0
Castilla León,Salamanca,Saelices el Chico,40.66839,-6.6340020000000015,658.7722,169,76,81,POINT (-6.634002000000001 40.66839),CIUDAD RODRIGO,SAELICES EL CHICO,689.0,29.0,718.0
Castilla León,Salamanca,Sagrada (La),40.74506,-6.072603,855.5988,122,76,70,POINT (-6.072603 40.74506),LA FUENTE DE SAN ESTEBAN,SAGRADA (LA),1630.0,197.0,1827.0
Castilla León,Salamanca,Sahugo (El),40.41425,-6.5443050000000005,818.3651,222,129,111,POINT (-6.544305 40.41425),CIUDAD RODRIGO,SAHUGO (EL),0.0,0.0,0.0
Castilla León,Salamanca,Salamanca,40.96497,-5.663047,802.7915,151658,72048,83571,POINT (-5.663047 40.96497),SALAMANCA,SALAMANCA,106.0,180.0,286.0
Castilla León,Salamanca,Saldeana,41.02058,-6.639734,664.0504,138,84,59,POINT (-6.639734 41.02058),VITIGUDINO,SALDEANA,386.0,0.0,386.0
Castilla León,Salamanca,Salmoral,40.80143,-5.220465,910.3112,190,132,109,POINT (-5.220465 40.80143),PEÑARANDA DE BRACAMONTE,SALMORAL,62.0,1.0,63.0
Castilla León,Salamanca,Salvatierra de Tormes,40.58959,-5.596451999999998,900.8209,63,28,35,POINT (-5.596451999999999 40.58959),ALBA DE TORMES,SALVATIERRA DE TORMES,755.0,36.0,791.0
Castilla León,Salamanca,San Cristóbal de la Cuesta,41.03016,-5.618462,820.1966,988,451,365,POINT (-5.618462 41.03016),SALAMANCA,SAN CRISTOBAL DE LA CUESTA,0.0,154.0,154.0
Castilla León,Salamanca,San Esteban de la Sierra,40.5066,-5.906166000000002,631.8868,359,186,177,POINT (-5.906166000000001 40.5066),LA SIERRA,SAN ESTEBAN DE LA SIERRA,228.0,0.0,228.0
Castilla León,Salamanca,San Felices de los Gallegos,40.85019000000001,-6.706519,667.4055,490,276,260,POINT (-6.706519 40.85019),VITIGUDINO,SAN FELICES DE LOS GALLEGOS,1381.0,0.0,1381.0
Castilla León,Salamanca,San Martín del Castañar,40.52309,-6.064628,841.831,262,163,130,POINT (-6.064628 40.52309),LA SIERRA,SAN MARTIN DEL CASTANAR,0.0,0.0,0.0
Castilla León,Salamanca,San Miguel de Valero,40.54223,-5.92232,932.705,380,192,191,POINT (-5.92232 40.54223),LA SIERRA,SAN MIGUEL DE VALERO,14.0,0.0,14.0
Castilla León,Salamanca,San Miguel del Robledo,40.53638,-6.0435349999999985,1016.15,73,33,48,POINT (-6.043534999999999 40.53638),LA SIERRA,SAN MIGUEL DEL ROBLEDO,110.0,0.0,110.0
Castilla León,Salamanca,San Morales,40.99304,-5.502781,794.9968,288,150,111,POINT (-5.502781 40.99304),SALAMANCA,SAN MORALES,29.0,0.0,29.0
Castilla León,Salamanca,San Muñoz,40.78233,-6.127284,783.1349,282,150,137,POINT (-6.127284 40.78233),LA FUENTE DE SAN ESTEBAN,SAN MUNOZ,1869.0,35.0,1904.0
Castilla León,Salamanca,San Pedro de Rozados,40.79033,-5.737668,975.6448,311,170,164,POINT (-5.737668 40.79033),LA FUENTE DE SAN ESTEBAN,SAN PEDRO DE ROZADOS,3848.0,192.0,4040.0
Castilla León,Salamanca,San Pedro del Valle,41.03311,-5.860358,790.4227,146,75,65,POINT (-5.860358 41.03311),LEDESMA,SAN PEDRO DEL VALLE,546.0,10.0,556.0
Castilla León,Salamanca,San Pelayo de Guareña,41.11738,-5.8578839999999985,789.7009,95,57,51,POINT (-5.857883999999999 41.11738),LEDESMA,SAN PELAYO DE GUARENA,879.0,12.0,891.0
Castilla León,Salamanca,Sanchón de la Ribera,41.08776,-6.4134129999999985,725.8375,90,47,47,POINT (-6.413412999999999 41.08776),VITIGUDINO,SANCHON DE LA RIBERA,1174.0,110.0,1284.0
Castilla León,Salamanca,Sanchón de la Sagrada,40.74459,-6.0247150000000005,862.8228,38,22,19,POINT (-6.024715 40.74459),LA FUENTE DE SAN ESTEBAN,SANCHON DE LA SAGRADA,524.0,52.0,576.0
Castilla León,Salamanca,Sanchotello,40.4379,-5.752728,938.9756,246,128,120,POINT (-5.752728 40.4379),LA SIERRA,SANCHOTELLO,266.0,8.0,274.0
Castilla León,Salamanca,Sancti-Spíritus,40.70518,-6.400911,760.9977,864,476,454,POINT (-6.400911 40.70518),CIUDAD RODRIGO,SANCTI-SPIRITUS,4729.0,1070.0,5799.0
Castilla León,Salamanca,Sando,40.96717,-6.111295,838.4528,149,81,71,POINT (-6.111295 40.96717),LEDESMA,SANDO,2416.0,2.0,2418.0
Castilla León,Salamanca,Santa María de Sando,40.9799,-6.130394,824.6718,130,69,66,POINT (-6.130394 40.9799),LEDESMA,SANTA MARIA DE SANDO,344.0,1.0,345.0
Castilla León,Salamanca,Santa Marta de Tormes,40.95005,-5.6333730000000015,779.7791,14876,7310,7320,POINT (-5.633373000000001 40.95005),SALAMANCA,SANTA MARTA DE TORMES,20.0,85.0,105.0
Castilla León,Salamanca,Santiago de la Puebla,40.8023,-5.27934,868.9525,402,234,203,POINT (-5.27934 40.8023),PEÑARANDA DE BRACAMONTE,SANTIAGO DE LA PUEBLA,451.0,0.0,451.0
Castilla León,Salamanca,Santibáñez de Béjar,40.4876,-5.611373,922.2231,528,280,274,POINT (-5.611373 40.4876),LA SIERRA,SANTIBANEZ DE BEJAR,515.0,148.0,663.0
Castilla León,Salamanca,Santibáñez de la Sierra,40.49438,-5.915524,615.7195,218,118,115,POINT (-5.915524 40.49438),LA SIERRA,SANTIBANEZ DE LA SIERRA,153.0,0.0,153.0
Castilla León,Salamanca,Santiz,41.20575,-5.895741,892.0,259,135,134,POINT (-5.895741 41.20575),LEDESMA,SANTIZ,768.0,0.0,768.0
Castilla León,Salamanca,Santos (Los),40.54626,-5.796746,944.6475,682,353,319,POINT (-5.796746 40.54626),LA SIERRA,SANTOS (LOS),1388.0,44.0,1432.0
Castilla León,Salamanca,Sardón de los Frailes,41.21193,-6.27084,737.1103,84,56,45,POINT (-6.27084 41.21193),LEDESMA,SARDON DE LOS FRAILES,617.0,5.0,622.0
Castilla León,Salamanca,Saucelle,41.04755,-6.75316,666.158,385,190,184,POINT (-6.75316 41.04755),VITIGUDINO,SAUCELLE,590.0,1.0,591.0
Castilla León,Salamanca,Sepulcro-Hilario,40.69795,-6.188134,831.1911,199,115,97,POINT (-6.188134 40.69795),LA FUENTE DE SAN ESTEBAN,SEPULCRO-HILARIO,1229.0,111.0,1340.0
Castilla León,Salamanca,Sequeros,40.5139,-6.024513,943.9675,229,113,121,POINT (-6.024513 40.5139),LA SIERRA,SEQUEROS,0.0,0.0,0.0
Castilla León,Salamanca,Serradilla del Arroyo,40.52139,-6.360004,853.9916,324,184,180,POINT (-6.360004 40.52139),CIUDAD RODRIGO,SERRADILLA DEL ARROYO,257.0,0.0,257.0
Castilla León,Salamanca,Serradilla del Llano,40.50063,-6.355768,876.2202,185,86,96,POINT (-6.355768 40.50063),CIUDAD RODRIGO,SERRADILLA DEL LLANO,263.0,0.0,263.0
Castilla León,Salamanca,Sierpe (La),40.64557,-5.856294,925.3212,45,31,18,POINT (-5.856294 40.64557),LA SIERRA,SIERPE (LA),577.0,73.0,650.0
Castilla León,Salamanca,Sieteiglesias de Tormes,40.74158,-5.577567,821.0,174,84,94,POINT (-5.577567 40.74158),ALBA DE TORMES,SIETEIGLESIAS DE TORMES,332.0,8.0,340.0
Castilla León,Salamanca,Sobradillo,40.9172,-6.79953,652.3832,264,146,138,POINT (-6.79953 40.9172),VITIGUDINO,SOBRADILLO,586.0,44.0,630.0
Castilla León,Salamanca,Sorihuela,40.44439000000001,-5.677692,1001.709,323,171,174,POINT (-5.677692 40.44439000000001),LA SIERRA,SORIHUELA,211.0,0.0,211.0
Castilla León,Salamanca,Sotoserrano,40.43604000000001,-6.032564,509.2324,651,350,321,POINT (-6.032564 40.43604000000001),LA SIERRA,SOTOSERRANO,0.0,0.0,0.0
Castilla León,Salamanca,Tabera de Abajo,40.91037,-6.001102,810.5211,97,61,51,POINT (-6.001101999999999 40.91037),LEDESMA,TABERA DE ABAJO,2972.0,815.0,3787.0
Castilla León,Salamanca,Tala (La),40.58969,-5.537611,918.5034,100,66,51,POINT (-5.537611 40.58969),ALBA DE TORMES,TALA (LA),500.0,57.0,557.0
Castilla León,Salamanca,Tamames,40.65682,-6.104106,901.3917,923,502,477,POINT (-6.104106 40.65682),LA FUENTE DE SAN ESTEBAN,TAMAMES,2690.0,813.0,3503.0
Castilla León,Salamanca,Tarazona de Guareña,41.17094,-5.249732,770.5272,357,198,171,POINT (-5.249732 41.17094),PEÑARANDA DE BRACAMONTE,TARAZONA DE GUARENA,0.0,0.0,0.0
Castilla León,Salamanca,Tardáguila,41.11479,-5.5754800000000015,831.7318,244,129,104,POINT (-5.575480000000001 41.11479),SALAMANCA,TARDAGUILA,597.0,530.0,1127.0
Castilla León,Salamanca,Tejado (El),40.44235,-5.539185,976.1771,140,72,67,POINT (-5.539185 40.44235),LA SIERRA,TEJADO (EL),187.0,8.0,195.0
Castilla León,Salamanca,Tejeda y Segoyuela,40.63215,-6.022623,929.616,98,62,48,POINT (-6.022623 40.63215),LA SIERRA,TEJEDA Y SEGOYUELA,1975.0,558.0,2533.0
Castilla León,Salamanca,Tenebrón,40.62404,-6.3551150000000005,824.368,175,84,92,POINT (-6.355115000000001 40.62404),CIUDAD RODRIGO,TENEBRON,1447.0,24.0,1471.0
Castilla León,Salamanca,Terradillos,40.83985,-5.542461,890.0266,3355,1768,1670,POINT (-5.542461 40.83985),ALBA DE TORMES,TERRADILLOS,1011.0,654.0,1665.0
Castilla León,Salamanca,Topas,41.15681,-5.634622,824.9239,619,328,314,POINT (-5.634622 41.15681),SALAMANCA,TOPAS,2386.0,100.0,2486.0
Castilla León,Salamanca,Tordillos,40.85421,-5.35243,838.7855,441,250,218,POINT (-5.35243 40.85420999999999),PEÑARANDA DE BRACAMONTE,TORDILLOS,130.0,765.0,895.0
Castilla León,Salamanca,Tornadizo (El),40.54272,-5.8925540000000005,884.6722,114,60,57,POINT (-5.892554000000001 40.54272),LA SIERRA,TORNADIZO (EL),321.0,0.0,321.0
Castilla León,Salamanca,Torresmenudas,41.1022,-5.785965,789.4065,209,104,99,POINT (-5.785965 41.1022),SALAMANCA,TORRESMENUDAS,100.0,0.0,100.0
Castilla León,Salamanca,Trabanca,41.23292,-6.384684,743.7527,244,124,119,POINT (-6.384684 41.23292),VITIGUDINO,TRABANCA,170.0,0.0,170.0
Castilla León,Salamanca,Tremedal de Tormes,41.0756,-6.181431,767.5543,43,20,18,POINT (-6.181431 41.0756),LEDESMA,TREMEDAL DE TORMES,1414.0,258.0,1672.0
Castilla León,Salamanca,Valdecarros,40.7696,-5.423006,883.4447,385,203,188,POINT (-5.423006 40.7696),ALBA DE TORMES,VALDECARROS,97.0,591.0,688.0
Castilla León,Salamanca,Valdefuentes de Sangusín,40.46539,-5.829545,897.4296,252,145,129,POINT (-5.829545 40.46539),LA SIERRA,VALDEFUENTES DE SANGUSIN,1401.0,111.0,1512.0
Castilla León,Salamanca,Valdehijaderos,40.41963,-5.847747,778.0461,87,49,43,POINT (-5.847747 40.41963),LA SIERRA,VALDEHIJADEROS,578.0,2.0,580.0
Castilla León,Salamanca,Valdelacasa,40.5061,-5.763429,957.9121,270,157,127,POINT (-5.763429 40.5061),LA SIERRA,VALDELACASA,456.0,380.0,836.0
Castilla León,Salamanca,Valdelageve,40.36914,-5.989517,657.5203,92,48,48,POINT (-5.989517 40.36914),LA SIERRA,VALDELAGEVE,90.0,0.0,90.0
Castilla León,Salamanca,Valdelosa,41.17096,-5.782762,841.7576,491,235,261,POINT (-5.782762 41.17096),LEDESMA,VALDELOSA,1580.0,74.0,1654.0
Castilla León,Salamanca,Valdemierque,40.82148,-5.583385,938.8387,59,34,25,POINT (-5.583385 40.82148),ALBA DE TORMES,VALDEMIERQUE,1333.0,161.0,1494.0
Castilla León,Salamanca,Valderrodrigo,41.06552,-6.508775,733.0906,161,83,83,POINT (-6.508775 41.06552),VITIGUDINO,VALDERRODRIGO,1281.0,64.0,1345.0
Castilla León,Salamanca,Valdunciel,41.08523,-5.671551999999998,806.5008,103,53,52,POINT (-5.671551999999999 41.08523),SALAMANCA,VALDUNCIEL,351.0,18.0,369.0
Castilla León,Salamanca,Valero,40.53548,-5.9424480000000015,595.4124,352,198,182,POINT (-5.942448000000001 40.53548),LA SIERRA,VALERO,0.0,0.0,0.0
Castilla León,Salamanca,Vallejera de Riofrío,40.40915,-5.721384,1140.328,69,35,33,POINT (-5.721384 40.40915),LA SIERRA,VALLEJERA DE RIOFRIO,0.0,0.0,0.0
Castilla León,Salamanca,Valsalabroso,41.10923,-6.501443,729.0405,159,96,77,POINT (-6.501443 41.10923),VITIGUDINO,VALSALABROSO,958.0,55.0,1013.0
Castilla León,Salamanca,Valverde de Valdelacasa,40.48124,-5.781748,804.0566,75,47,38,POINT (-5.781748 40.48124),LA SIERRA,VALVERDE DE VALDELACASA,162.0,0.0,162.0
Castilla León,Salamanca,Valverdón,41.04748,-5.770327,767.7844,282,137,127,POINT (-5.770327 41.04748),SALAMANCA,VALVERDON,354.0,0.0,354.0
Castilla León,Salamanca,Vecinos,40.77942,-5.877073,888.3599,294,170,155,POINT (-5.877073 40.77942),LA FUENTE DE SAN ESTEBAN,VECINOS,1982.0,181.0,2163.0
Castilla León,Salamanca,Vega de Tirados,41.02539,-5.887008,783.0811,199,101,108,POINT (-5.887008 41.02539),LEDESMA,VEGA DE TIRADOS,1479.0,655.0,2134.0
Castilla León,Salamanca,Veguillas (Las),40.71627,-5.83115,1041.142,285,136,153,POINT (-5.83115 40.71627),LA FUENTE DE SAN ESTEBAN,VEGUILLAS (LAS),1911.0,0.0,1911.0
Castilla León,Salamanca,Vellés (La),40.96731,-5.671496,809.2722,579,306,259,POINT (-5.671496 40.96731),SALAMANCA,VELLES (LA),305.0,76.0,381.0
Castilla León,Salamanca,Ventosa del Río Almar,40.92888,-5.348164,853.9965,124,72,61,POINT (-5.348164 40.92888),PEÑARANDA DE BRACAMONTE,VENTOSA DEL RIO ALMAR,0.0,0.0,0.0
Castilla León,Salamanca,Vídola (La),41.15339,-6.487728,697.9411,141,72,81,POINT (-6.487728 41.15339),VITIGUDINO,VIDOLA (LA),853.0,0.0,853.0
Castilla León,Salamanca,Villaflores,41.08399,-5.2333440000000016,794.5469,317,176,172,POINT (-5.233344000000001 41.08399),PEÑARANDA DE BRACAMONTE,VILLAFLORES,308.0,0.0,308.0
Castilla León,Salamanca,Villagonzalo de Tormes,40.89248,-5.498151,805.2603,225,116,92,POINT (-5.498151 40.89248),SALAMANCA,VILLAGONZALO DE TORMES,224.0,277.0,501.0
Castilla León,Salamanca,Villalba de los Llanos,40.80081,-5.973214,835.8166,148,94,73,POINT (-5.973214 40.80081),LA FUENTE DE SAN ESTEBAN,VILLALBA DE LOS LLANOS,1753.0,0.0,1753.0
Castilla León,Salamanca,Villamayor,41.00082,-5.68979,786.5375,6678,3166,3085,POINT (-5.68979 41.00082),SALAMANCA,VILLAMAYOR,0.0,0.0,0.0
Castilla León,Salamanca,Villanueva del Conde,40.5104,-6.0123120000000005,800.9477,179,109,101,POINT (-6.012312000000001 40.5104),LA SIERRA,VILLANUEVA DEL CONDE,0.0,0.0,0.0
Castilla León,Salamanca,Villar de Argañán,40.67394,-6.719632000000002,717.7349,99,46,48,POINT (-6.719632000000001 40.67394),CIUDAD RODRIGO,VILLAR DE ARGANAN,1457.0,53.0,1510.0
Castilla León,Salamanca,Villar de Ciervo,40.73645,-6.739775,678.7781,294,174,153,POINT (-6.739775 40.73645),CIUDAD RODRIGO,VILLAR DE CIERVO,1186.0,363.0,1549.0
Castilla León,Salamanca,Villar de Gallimazo,40.9539,-5.28827,857.1204,178,94,83,POINT (-5.28827 40.9539),PEÑARANDA DE BRACAMONTE,VILLAR DE GALLIMAZO,47.0,0.0,47.0
Castilla León,Salamanca,Villar de la Yegua,40.72498,-6.704578,711.8369,206,111,104,POINT (-6.704578 40.72498),CIUDAD RODRIGO,VILLAR DE LA YEGUA,1359.0,140.0,1499.0
Castilla León,Salamanca,Villar de Peralonso,41.03194000000001,-6.221945,820.0938,273,144,162,POINT (-6.221945 41.03194000000001),VITIGUDINO,VILLAR DE PERALONSO,1138.0,26.0,1164.0
Castilla León,Salamanca,Villar de Samaniego,41.1228,-6.445864,743.1362,102,55,53,POINT (-6.445864 41.1228),VITIGUDINO,VILLAR DE SAMANIEGO,1116.0,31.0,1147.0
Castilla León,Salamanca,Villares de la Reina,41.00651,-5.6476120000000005,817.9556,6007,2774,2735,POINT (-5.647612000000001 41.00651),SALAMANCA,VILLARES DE LA REINA,0.0,0.0,0.0
Castilla León,Salamanca,Villares de Yeltes,40.86742,-6.413283,719.8795,136,65,72,POINT (-6.413283 40.86742),VITIGUDINO,VILLARES DE YELTES,1422.0,208.0,1630.0
Castilla León,Salamanca,Villarino de los Aires,41.26935,-6.4690699999999985,605.4351,948,495,466,POINT (-6.469069999999999 41.26935),VITIGUDINO,VILLARINO DE LOS AIRES,0.0,0.0,0.0
Castilla León,Salamanca,Villarmayor,41.01466,-5.971948,827.4609,213,115,96,POINT (-5.971948 41.01466),LEDESMA,VILLARMAYOR,1636.0,309.0,1945.0
Castilla León,Salamanca,Villarmuerto,41.05628,-6.362195,767.4649,44,31,16,POINT (-6.362195 41.05628),VITIGUDINO,VILLARMUERTO,1328.0,90.0,1418.0
Castilla León,Salamanca,Villasbuenas,41.06209000000001,-6.59571,734.7009,226,132,110,POINT (-6.59571 41.06209),VITIGUDINO,VILLASBUENAS,1550.0,6.0,1556.0
Castilla León,Salamanca,Villasdardo,41.00458,-6.163021,813.8005,20,7,11,POINT (-6.163021 41.00458),LEDESMA,VILLASDARDO,1067.0,0.0,1067.0
Castilla León,Salamanca,Villaseco de los Gamitos,41.0377,-6.1135449999999985,834.4906,173,97,82,POINT (-6.113544999999999 41.0377),LEDESMA,VILLASECO DE LOS GAMITOS,450.0,2.0,452.0
Castilla León,Salamanca,Villaseco de los Reyes,41.16262,-6.184583,771.2275,395,229,168,POINT (-6.184583 41.16262),LEDESMA,VILLASECO DE LOS REYES,4424.0,864.0,5288.0
Castilla León,Salamanca,Villasrubias,40.3381,-6.640275,850.7972,233,143,116,POINT (-6.640275 40.3381),CIUDAD RODRIGO,VILLASRUBIAS,725.0,0.0,725.0
Castilla León,Salamanca,Villaverde de Guareña,41.0639,-5.526249,829.9338,156,90,85,POINT (-5.526249 41.0639),SALAMANCA,VILLAVERDE DE GUARENA,0.0,458.0,458.0
Castilla León,Salamanca,Villavieja de Yeltes,40.87605,-6.46762,741.9375,895,472,467,POINT (-6.46762 40.87605),VITIGUDINO,VILLAVIEJA DE YELTES,2186.0,236.0,2422.0
Castilla León,Salamanca,Villoria,40.9945,-5.374672,818.5666,1467,731,711,POINT (-5.374672 40.9945),PEÑARANDA DE BRACAMONTE,VILLORIA,175.0,49.0,224.0
Castilla León,Salamanca,Villoruela,41.00769,-5.394605,824.9141,888,490,464,POINT (-5.394605 41.00769),SALAMANCA,VILLORUELA,90.0,0.0,90.0
